,X,Y,Z,Label
0,100.0,100.0,599.7059999999999,CL
1,100.2,99.76,599.6949999999999,CL
2,100.4,99.52,599.684,CL
3,100.6,99.28,599.674,CL
4,100.8,99.04,599.665,CL
5,101.0,98.8,599.656,CL
6,101.2,98.56,599.6469999999999,CL
7,101.4,98.32,599.639,CL
8,101.6,98.08,599.631,CL
9,101.8,97.841,599.623,CL
10,102.0,97.601,599.616,CL
11,102.2,97.362,599.61,CL
12,102.4,97.123,599.604,CL
13,102.6,96.884,599.598,CL
14,102.8,96.645,599.592,CL
15,103.0,96.407,599.587,CL
16,103.2,96.169,599.5830000000001,CL
17,103.4,95.931,599.579,CL
18,103.6,95.693,599.575,CL
19,103.8,95.455,599.5709999999999,CL
20,104.0,95.218,599.568,CL
21,104.2,94.981,599.566,CL
22,104.4,94.745,599.5640000000001,CL
23,104.6,94.508,599.5619999999999,CL
24,104.8,94.272,599.56,CL
25,105.0,94.037,599.559,CL
26,105.2,93.802,599.558,CL
27,105.4,93.56700000000001,599.558,CL
28,105.6,93.333,599.558,CL
29,105.8,93.099,599.558,CL
30,106.0,92.865,599.558,CL
31,106.2,92.632,599.559,CL
32,106.4,92.4,599.56,CL
33,106.6,92.168,599.5619999999999,CL
34,106.8,91.936,599.5640000000001,CL
35,107.0,91.705,599.566,CL
36,107.2,91.475,599.568,CL
37,107.4,91.245,599.5709999999999,CL
38,107.6,91.015,599.5740000000001,CL
39,107.8,90.787,599.577,CL
40,108.0,90.55799999999999,599.5809999999999,CL
41,108.2,90.331,599.5840000000001,CL
42,108.4,90.104,599.588,CL
43,108.6,89.877,599.5930000000001,CL
44,108.8,89.652,599.597,CL
45,109.0,89.42699999999999,599.602,CL
46,109.2,89.202,599.607,CL
47,109.4,88.979,599.612,CL
48,109.6,88.756,599.617,CL
49,109.8,88.533,599.622,CL
50,110.0,88.312,599.628,CL
51,110.2,88.091,599.634,CL
52,110.4,87.871,599.639,CL
53,110.6,87.652,599.645,CL
54,110.8,87.43299999999999,599.652,CL
55,111.0,87.216,599.658,CL
56,111.2,86.999,599.664,CL
57,111.4,86.783,599.671,CL
58,111.6,86.568,599.6769999999999,CL
59,111.8,86.354,599.684,CL
60,112.0,86.14,599.69,CL
61,112.2,85.928,599.6969999999999,CL
62,112.4,85.716,599.703,CL
63,112.6,85.505,599.71,CL
64,112.8,85.29599999999999,599.716,CL
65,113.0,85.087,599.723,CL
66,113.2,84.879,599.73,CL
67,113.4,84.672,599.736,CL
68,113.6,84.466,599.742,CL
69,113.8,84.261,599.749,CL
70,114.0,84.057,599.755,CL
71,114.2,83.854,599.761,CL
72,114.4,83.652,599.767,CL
73,114.6,83.452,599.773,CL
74,114.8,83.252,599.778,CL
75,115.0,83.053,599.784,CL
76,115.2,82.856,599.789,CL
77,115.4,82.659,599.7940000000001,CL
78,115.6,82.464,599.799,CL
79,115.8,82.269,599.8040000000001,CL
80,116.0,82.076,599.808,CL
81,116.2,81.884,599.8130000000001,CL
82,116.4,81.694,599.817,CL
83,116.6,81.504,599.8209999999999,CL
84,116.8,81.315,599.8240000000001,CL
85,117.0,81.128,599.828,CL
86,117.2,80.94200000000001,599.8309999999999,CL
87,117.4,80.757,599.8340000000001,CL
88,117.6,80.574,599.836,CL
89,117.8,80.39099999999999,599.838,CL
90,118.0,80.21000000000001,599.8399999999999,CL
91,118.2,80.03,599.842,CL
92,118.4,79.852,599.844,CL
93,118.6,79.675,599.845,CL
94,118.8,79.499,599.846,CL
95,119.0,79.324,599.846,CL
96,119.2,79.151,599.847,CL
97,119.4,78.979,599.847,CL
98,119.6,78.808,599.847,CL
99,119.8,78.639,599.846,CL
100,120.0,78.471,599.846,CL
101,120.2,78.304,599.845,CL
102,120.4,78.139,599.8430000000001,CL
103,120.6,77.975,599.842,CL
104,120.8,77.813,599.8399999999999,CL
105,121.0,77.652,599.838,CL
106,121.2,77.493,599.836,CL
107,121.4,77.33500000000001,599.8340000000001,CL
108,121.6,77.178,599.8309999999999,CL
109,121.8,77.023,599.828,CL
110,122.0,76.869,599.825,CL
111,122.2,76.717,599.8219999999999,CL
112,122.4,76.566,599.818,CL
113,122.6,76.417,599.8140000000001,CL
114,122.8,76.27,599.8109999999999,CL
115,123.0,76.123,599.807,CL
116,123.2,75.979,599.8019999999999,CL
117,123.4,75.836,599.798,CL
118,123.6,75.694,599.793,CL
119,123.8,75.554,599.789,CL
120,124.0,75.416,599.784,CL
121,124.2,75.279,599.779,CL
122,124.4,75.144,599.774,CL
123,124.6,75.01,599.769,CL
124,124.8,74.878,599.763,CL
125,125.0,74.748,599.758,CL
126,125.2,74.619,599.752,CL
127,125.4,74.49199999999999,599.747,CL
128,125.6,74.366,599.741,CL
129,125.8,74.24199999999999,599.735,CL
130,126.0,74.12,599.73,CL
131,126.2,73.999,599.7239999999999,CL
132,126.4,73.88,599.7180000000001,CL
133,126.6,73.763,599.712,CL
134,126.8,73.64699999999999,599.7059999999999,CL
135,127.0,73.534,599.6990000000001,CL
136,127.2,73.42099999999999,599.693,CL
137,127.4,73.311,599.6869999999999,CL
138,127.6,73.202,599.681,CL
139,127.8,73.095,599.675,CL
140,128.0,72.99,599.668,CL
141,128.2,72.886,599.662,CL
142,128.4,72.784,599.656,CL
143,128.6,72.684,599.649,CL
144,128.8,72.586,599.643,CL
145,129.0,72.489,599.636,CL
146,129.2,72.394,599.63,CL
147,129.4,72.301,599.624,CL
148,129.6,72.21000000000001,599.617,CL
149,129.8,72.12,599.611,CL
150,130.0,72.032,599.604,CL
151,130.2,71.946,599.597,CL
152,130.4,71.862,599.591,CL
153,130.6,71.78,599.5840000000001,CL
154,130.8,71.699,599.578,CL
155,131.0,71.62,599.5709999999999,CL
156,131.2,71.543,599.5640000000001,CL
157,131.4,71.468,599.558,CL
158,131.6,71.395,599.5509999999999,CL
159,131.8,71.324,599.5440000000001,CL
160,132.0,71.254,599.538,CL
161,132.2,71.186,599.531,CL
162,132.4,71.12,599.524,CL
163,132.6,71.056,599.517,CL
164,132.8,70.994,599.51,CL
165,133.0,70.934,599.503,CL
166,133.2,70.875,599.496,CL
167,133.4,70.818,599.489,CL
168,133.6,70.764,599.482,CL
169,133.8,70.711,599.475,CL
170,134.0,70.66,599.4680000000001,CL
171,134.2,70.611,599.46,CL
172,134.4,70.563,599.453,CL
173,134.6,70.518,599.4449999999999,CL
174,134.8,70.474,599.4380000000001,CL
175,135.0,70.433,599.4300000000001,CL
176,135.2,70.393,599.423,CL
177,135.4,70.355,599.415,CL
178,135.6,70.319,599.4069999999999,CL
179,135.8,70.285,599.399,CL
180,136.0,70.253,599.391,CL
181,136.2,70.223,599.383,CL
182,136.4,70.195,599.375,CL
183,136.6,70.169,599.367,CL
184,136.8,70.144,599.358,CL
185,137.0,70.122,599.35,CL
