X,Y,Z,Label
0.0,0.0,499.798,CL
0.2,0.0,499.8,CL
0.4,0.0,499.801,CL
0.6,0.0,499.802,CL
0.8,0.0,499.803,CL
1.0,0.0,499.804,CL
1.2,0.0,499.808,CL
1.4,0.0,499.807,CL
1.6,0.0,499.809,CL
1.8,0.0,499.81,CL
2.0,0.0,499.812,CL
2.2,0.0,499.814,CL
2.4,0.0,499.815,CL
2.6,0.0,499.817,CL
2.8,0.0,499.819,CL
3.0,0.0,499.821,CL
3.2,0.0,499.823,CL
3.4,0.0,499.825,CL
3.6,0.0,499.827,CL
3.8,0.0,499.829,CL
4.0,0.0,499.831,CL
4.2,0.0,499.833,CL
4.4,0.0,499.835,CL
4.6,0.0,499.837,CL
4.8,0.0,499.839,CL
5.0,0.0,499.841,CL
5.2,0.0,499.844,CL
5.4,0.0,499.846,CL
5.6,0.0,499.848,CL
5.8,0.0,499.85,CL
6.0,0.0,499.852,CL
6.2,0.0,499.855,CL
6.4,0.0,499.857,CL
6.6,0.0,499.859,CL
6.8,0.0,499.861,CL
7.0,0.0,499.863,CL
7.2,0.0,499.866,CL
7.4,0.0,499.868,CL
7.6,0.0,499.87,CL
7.8,0.0,499.872,CL
8.0,0.0,499.874,CL
8.2,0.0,499.876,CL
8.4,0.0,499.878,CL
8.6,0.0,499.88,CL
8.8,0.0,499.882,CL
9.0,0.0,499.884,CL
9.2,0.0,499.886,CL
9.4,0.0,499.888,CL
9.6,0.0,499.89,CL
9.8,0.0,499.892,CL
10.0,0.0,499.894,CL
10.2,0.0,499.895,CL
10.4,0.0,499.897,CL
10.6,0.0,499.899,CL
10.8,0.0,499.9,CL
11.0,0.0,499.902,CL
11.2,0.0,499.903,CL
11.4,0.0,499.905,CL
11.6,0.0,499.906,CL
11.8,0.0,499.907,CL
12.0,0.0,499.908,CL
12.2,0.0,499.91,CL
12.4,0.0,499.911,CL
12.6,0.0,499.912,CL
12.8,0.0,499.913,CL
13.0,0.0,499.914,CL
13.2,0.0,499.914,CL
13.4,0.0,499.915,CL
13.6,0.0,499.916,CL
13.8,0.0,499.916,CL
14.0,0.0,499.917,CL
14.2,0.0,499.918,CL
14.4,0.0,499.918,CL
14.6,0.0,499.918,CL
14.8,0.0,499.919,CL
15.0,0.0,499.918,CL
15.2,0.0,499.918,CL
15.4,0.0,499.919,CL
15.6,0.0,499.918,CL
15.8,0.0,499.918,CL
16.0,0.0,499.917,CL
16.2,0.0,499.917,CL
16.4,0.0,499.916,CL
16.6,0.0,499.915,CL
16.8,0.0,499.914,CL
17.0,0.0,499.913,CL
17.2,0.0,499.913,CL
17.4,0.0,499.912,CL
17.6,0.0,499.911,CL
17.8,0.0,499.909,CL
18.0,0.0,499.907,CL
18.2,0.0,499.906,CL
18.4,0.0,499.904,CL
18.6,0.0,499.902,CL
18.8,0.0,499.9,CL
19.0,0.0,499.899,CL
19.2,0.0,499.896,CL
19.4,0.0,499.894,CL
19.6,0.0,499.891,CL
19.8,0.0,499.889,CL
20.0,0.0,499.887,CL
20.2,0.0,499.884,CL
20.4,0.0,499.881,CL
20.6,0.0,499.878,CL
20.8,0.0,499.876,CL
21.0,0.0,499.872,CL
21.2,0.0,499.869,CL
21.4,0.0,499.865,CL
21.6,0.0,499.863,CL
21.8,0.0,499.858,CL
22.0,0.0,499.855,CL
22.2,0.0,499.851,CL
22.4,0.0,499.847,CL
22.6,0.0,499.843,CL
22.8,0.0,499.839,CL
23.0,0.0,499.835,CL
23.2,0.0,499.831,CL
23.4,0.0,499.825,CL
23.6,0.0,499.821,CL
23.8,0.0,499.817,CL
24.0,0.0,499.811,CL
24.2,0.0,499.806,CL
24.4,0.0,499.801,CL
24.6,0.0,499.797,CL
24.8,0.0,499.791,CL
25.0,0.0,499.785,CL
25.2,0.0,499.781,CL
25.4,0.0,499.774,CL
25.6,0.0,499.769,CL
25.8,0.0,499.763,CL
26.0,0.0,499.758,CL
26.2,0.0,499.752,CL
26.4,0.0,499.745,CL
26.6,0.0,499.739,CL
26.8,0.0,499.733,CL
27.0,0.0,499.726,CL
27.2,0.0,499.721,CL
27.4,0.0,499.714,CL
27.6,0.0,499.708,CL
27.8,0.0,499.7,CL
28.0,0.0,499.693,CL
28.2,0.0,499.686,CL
28.4,0.0,499.68,CL
28.6,0.0,499.674,CL
28.8,0.0,499.667,CL
29.0,0.0,499.658,CL
29.2,0.0,499.651,CL
29.4,0.0,499.645,CL
29.6,0.0,499.636,CL
29.8,0.0,499.629,CL
30.0,0.0,499.622,CL
30.2,0.0,499.614,CL
30.4,0.0,499.607,CL
30.6,0.0,499.599,CL
30.8,0.0,499.593,CL
31.0,0.0,499.584,CL
31.2,0.0,499.576,CL
31.4,0.0,499.568,CL
31.6,0.0,499.56,CL
31.8,0.0,499.552,CL
32.0,0.0,499.546,CL
32.2,0.0,499.536,CL
32.4,0.0,499.528,CL
32.6,0.0,499.52,CL
32.8,0.0,499.514,CL
33.0,0.0,499.506,CL
33.2,0.0,499.498,CL
33.4,0.0,499.488,CL
33.6,0.0,499.482,CL
33.8,0.0,499.472,CL
34.0,0.0,499.464,CL
34.2,0.0,499.456,CL
34.4,0.0,499.45,CL
34.6,0.0,499.44,CL
34.8,0.0,499.432,CL
35.0,0.0,499.424,CL
35.2,0.0,499.416,CL
35.4,0.0,499.41,CL
35.6,0.0,499.402,CL
35.8,0.0,499.395,CL
36.0,0.0,499.387,CL
36.2,0.0,499.377,CL
36.4,0.0,499.369,CL
36.6,0.0,499.362,CL
36.8,0.0,499.356,CL
37.0,0.0,499.346,CL
37.2,0.0,499.341,CL
37.4,0.0,499.331,CL
37.6,0.0,499.324,CL
37.8,0.0,499.319,CL
38.0,0.0,499.309,CL
38.2,0.0,499.302,CL
38.4,0.0,499.295,CL
38.6,0.0,499.288,CL
38.8,0.0,499.281,CL
39.0,0.0,499.274,CL
39.2,0.0,499.267,CL
39.4,0.0,499.26,CL
39.6,0.0,499.254,CL
39.8,0.0,499.247,CL
40.0,0.0,499.241,CL
40.2,0.0,499.234,CL
40.4,0.0,499.228,CL
40.6,0.0,499.222,CL
40.8,0.0,499.216,CL
41.0,0.0,499.21,CL
41.2,0.0,499.204,CL
41.4,0.0,499.199,CL
41.6,0.0,499.193,CL
41.8,0.0,499.188,CL
42.0,0.0,499.182,CL
42.2,0.0,499.177,CL
42.4,0.0,499.172,CL
42.6,0.0,499.167,CL
42.8,0.0,499.163,CL
43.0,0.0,499.158,CL
43.2,0.0,499.154,CL
43.4,0.0,499.149,CL
43.6,0.0,499.145,CL
43.8,0.0,499.141,CL
44.0,0.0,499.137,CL
44.2,0.0,499.133,CL
44.4,0.0,499.13,CL
44.6,0.0,499.126,CL
44.8,0.0,499.123,CL
45.0,0.0,499.12,CL
45.2,0.0,499.117,CL
45.4,0.0,499.114,CL
45.6,0.0,499.111,CL
45.8,0.0,499.108,CL
46.0,0.0,499.106,CL
46.2,0.0,499.104,CL
46.4,0.0,499.102,CL
46.6,0.0,499.1,CL
46.8,0.0,499.098,CL
47.0,0.0,499.096,CL
47.2,0.0,499.095,CL
47.4,0.0,499.093,CL
47.6,0.0,499.092,CL
47.8,0.0,499.091,CL
48.0,0.0,499.09,CL
48.2,0.0,499.089,CL
48.4,0.0,499.089,CL
48.6,0.0,499.088,CL
48.8,0.0,499.088,CL
49.0,0.0,499.088,CL
49.2,0.0,499.088,CL
49.4,0.0,499.088,CL
49.6,0.0,499.088,CL
49.8,0.0,499.089,CL
50.0,0.0,499.089,CL
50.2,0.0,499.09,CL
50.4,0.0,499.091,CL
50.6,0.0,499.092,CL
50.8,0.0,499.093,CL
51.0,0.0,499.094,CL
51.2,0.0,499.096,CL
51.4,0.0,499.097,CL
51.6,0.0,499.099,CL
51.8,0.0,499.1,CL
52.0,0.0,499.102,CL
52.2,0.0,499.104,CL
52.4,0.0,499.106,CL
52.6,0.0,499.109,CL
52.8,0.0,499.111,CL
